id,Timestamp,Category,Money,Description,Details
410976545,2021-08-25T13:56:47.227934+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410976541,2021-08-25T13:56:46.594443+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410976530,2021-08-25T13:56:45.926322+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410976516,2021-08-25T13:56:44.965577+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410975694,2021-08-25T13:54:56.194460+00:00,sales,556245,Sales order fulfilled,"{""COGS"": ""$509,089"", ""items"": ""$531,693"", ""quality bonus"": ""$24,552"", ""search cost"": ""$35,833"", ""profit"": ""$11,322""}"
410975623,2021-08-25T13:54:48.691552+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410975618,2021-08-25T13:54:47.623075+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410975612,2021-08-25T13:54:46.864903+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410975610,2021-08-25T13:54:46.218887+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410975551,2021-08-25T13:54:40.060309+00:00,contract,-114000,Sub-orbital rocket contract from Shamsi Aerospace,"{""quantity"": ""1"", ""quality"": 3, ""price"": ""$114000.000""}"
410974550,2021-08-25T13:52:50.064107+00:00,market,170000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 34, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Buksi a.s."", ""profit"": 9180}"
410974524,2021-08-25T13:52:47.987281+00:00,sales,-35833,Looking for aerospace contracts,{}
410974517,2021-08-25T13:52:47.331984+00:00,sales,-35833,Looking for aerospace contracts,{}
410974450,2021-08-25T13:52:38.354898+00:00,sales,-35833,Looking for aerospace contracts,{}
410974442,2021-08-25T13:52:37.918795+00:00,sales,-35833,Looking for aerospace contracts,{}
410974439,2021-08-25T13:52:37.398428+00:00,sales,-35833,Looking for aerospace contracts,{}
410974436,2021-08-25T13:52:36.904821+00:00,sales,-35833,Looking for aerospace contracts,{}
410974434,2021-08-25T13:52:36.481298+00:00,sales,-35833,Looking for aerospace contracts,{}
410974422,2021-08-25T13:52:35.780024+00:00,sales,-35833,Looking for aerospace contracts,{}
410974397,2021-08-25T13:52:34.502879+00:00,sales,-35833,Looking for aerospace contracts,{}
410974250,2021-08-25T13:52:20.311459+00:00,fees,-69600,Market fees selling Jet engine,{}
410974249,2021-08-25T13:52:20.308876+00:00,market,85000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 17, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""GBE Energy"", ""profit"": -65009}"
410973910,2021-08-25T13:51:44.465721+00:00,contract,-304990,Aerospace research contract from Carneiro inc.,"{""quantity"": ""1,000"", ""quality"": 0, ""price"": ""$304.990""}"
410973879,2021-08-25T13:51:40.156096+00:00,contract,-138000,Construction units contract from Boklevski Constructions Inc.,"{""quantity"": ""60"", ""quality"": 0, ""price"": ""$2300.000""}"
410973873,2021-08-25T13:51:39.849067+00:00,contract,-39000,Reinforced concrete contract from Boklevski Constructions Inc.,"{""quantity"": ""240"", ""quality"": 0, ""price"": ""$162.500""}"
410973870,2021-08-25T13:51:39.784658+00:00,contract,-7584,Planks contract from Boklevski Constructions Inc.,"{""quantity"": ""960"", ""quality"": 1, ""price"": ""$7.900""}"
410973865,2021-08-25T13:51:39.386629+00:00,contract,-6930,Bricks contract from Boklevski Constructions Inc.,"{""quantity"": ""3,300"", ""quality"": 1, ""price"": ""$2.100""}"
410973823,2021-08-25T13:51:36.954198+00:00,contract,-540000,Satellite contract from Huxxy Enterprises,"{""quantity"": ""10"", ""quality"": 5, ""price"": ""$54000.000""}"
410973798,2021-08-25T13:51:35.825858+00:00,contract,-540000,Satellite contract from Huxxy Enterprises,"{""quantity"": ""10"", ""quality"": 5, ""price"": ""$54000.000""}"
410973778,2021-08-25T13:51:34.202722+00:00,contract,-419500,Luxury jet contract from Standard Unscrupulous Monopoly,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$83900.000""}"
410973306,2021-08-25T13:50:41.677150+00:00,sales,223119,Sales order fulfilled,"{""COGS"": ""$180,000"", ""items"": ""$204,135"", ""quality bonus"": ""$18,984"", ""search cost"": ""$35,833"", ""profit"": ""$7,285""}"
410973231,2021-08-25T13:50:32.274452+00:00,sales,302924,Sales order fulfilled,"{""COGS"": ""$275,794"", ""items"": ""$287,814"", ""quality bonus"": ""$15,110"", ""search cost"": ""$35,833"", ""profit"": ""$-8,703""}"
410973150,2021-08-25T13:50:20.826332+00:00,sales,190811,Sales order fulfilled,"{""COGS"": ""$162,490"", ""items"": ""$179,082"", ""quality bonus"": ""$11,729"", ""search cost"": ""$35,833"", ""profit"": ""$-7,512""}"
410973124,2021-08-25T13:50:17.641101+00:00,sales,129877,Sales order fulfilled,"{""COGS"": ""$108,326"", ""items"": ""$122,526"", ""quality bonus"": ""$7,351"", ""search cost"": ""$35,833"", ""profit"": ""$-14,282""}"
410973111,2021-08-25T13:50:14.562265+00:00,sales,466895,Sales order fulfilled,"{""COGS"": ""$384,447"", ""items"": ""$415,388"", ""quality bonus"": ""$51,507"", ""search cost"": ""$35,833"", ""profit"": ""$46,614""}"
410973085,2021-08-25T13:50:11.404299+00:00,sales,292250,Sales order fulfilled,"{""COGS"": ""$235,590"", ""items"": ""$270,243"", ""quality bonus"": ""$22,007"", ""search cost"": ""$35,833"", ""profit"": ""$20,826""}"
410973054,2021-08-25T13:50:08.472489+00:00,sales,141900,Sales order fulfilled,"{""COGS"": ""$111,299"", ""items"": ""$126,969"", ""quality bonus"": ""$14,931"", ""search cost"": ""$35,833"", ""profit"": ""$-5,232""}"
410973013,2021-08-25T13:50:04.996406+00:00,sales,2152502,Sales order fulfilled,"{""COGS"": ""$1,942,000"", ""items"": ""$1,944,016"", ""quality bonus"": ""$208,486"", ""search cost"": ""$35,833"", ""profit"": ""$174,669""}"
410972950,2021-08-25T13:49:57.008802+00:00,contract,-854000,BFR contract from Standard Unscrupulous Monopoly,"{""quantity"": ""1"", ""quality"": 5, ""price"": ""$854000.000""}"
410972942,2021-08-25T13:49:55.827006+00:00,contract,-854000,BFR contract from Standard Unscrupulous Monopoly,"{""quantity"": ""1"", ""quality"": 5, ""price"": ""$854000.000""}"
410972887,2021-08-25T13:49:45.785500+00:00,sales,418212,Sales order fulfilled,"{""COGS"": ""$362,991"", ""items"": ""$382,743"", ""quality bonus"": ""$35,469"", ""search cost"": ""$35,833"", ""profit"": ""$19,387""}"
410972787,2021-08-25T13:49:35.250105+00:00,contract,-419500,Luxury jet contract from Standard Unscrupulous Monopoly,"{""quantity"": ""5"", ""quality"": 5, ""price"": ""$83900.000""}"
410972286,2021-08-25T13:48:30.603067+00:00,contract,-48250,Aluminium contract from Reymans,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$19.300""}"
410972255,2021-08-25T13:48:25.585703+00:00,contract,-46250,Aluminium contract from ArtursCompany,"{""quantity"": ""2,500"", ""quality"": 3, ""price"": ""$18.500""}"
410694470,2021-08-25T04:01:34.192939+00:00,executive salaries,-10569,Executive salaries,{}
410533404,2021-08-25T00:04:47.090386+00:00,interest,-800,Bond interest payment,"{""bond value"": ""$160,000"", ""interest"": ""0.5%"", ""owner"": ""Aditiara Company""}"
410533397,2021-08-25T00:04:47.077867+00:00,interest,-75,Bond interest payment,"{""bond value"": ""$15,000"", ""interest"": ""0.5%"", ""owner"": ""Prosper holdings Co""}"
410533391,2021-08-25T00:04:47.065482+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Nox Ira""}"
410533385,2021-08-25T00:04:47.053464+00:00,interest,-25,Bond interest payment,"{""bond value"": ""$5,000"", ""interest"": ""0.5%"", ""owner"": ""GALAXY Co.Ltd""}"
410517427,2021-08-25T00:04:16.597943+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""L4Gamer AG""}"
410517420,2021-08-25T00:04:16.585729+00:00,interest,-5150,Bond interest payment,"{""bond value"": ""$1,030,000"", ""interest"": ""0.5%"", ""owner"": ""Wheeler Ray Investments""}"
410517415,2021-08-25T00:04:16.573470+00:00,interest,-100,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""ARADTRONICA""}"
410514345,2021-08-25T00:04:10.667131+00:00,interest,-225,Bond interest payment,"{""bond value"": ""$45,000"", ""interest"": ""0.5%"", ""owner"": ""VBH Enterprises""}"
410512155,2021-08-25T00:04:06.251635+00:00,interest,-6500,Bond interest payment,"{""bond value"": ""$1,300,000"", ""interest"": ""0.5%"", ""owner"": ""GoThi FR""}"
410512147,2021-08-25T00:04:06.236833+00:00,interest,-5000,Bond interest payment,"{""bond value"": ""$1,000,000"", ""interest"": ""0.5%"", ""owner"": ""Mohawk ETH""}"
410512140,2021-08-25T00:04:06.221922+00:00,interest,-200,Bond interest payment,"{""bond value"": ""$40,000"", ""interest"": ""0.5%"", ""owner"": ""Blue Duck Corp.""}"
410512134,2021-08-25T00:04:06.201321+00:00,interest,-2125,Bond interest payment,"{""bond value"": ""$425,000"", ""interest"": ""0.5%"", ""owner"": ""Mitra Fashion Konstruksi""}"
410512126,2021-08-25T00:04:06.186137+00:00,interest,-1425,Bond interest payment,"{""bond value"": ""$285,000"", ""interest"": ""0.5%"", ""owner"": ""BlueWater Inc""}"
410512120,2021-08-25T00:04:06.170986+00:00,interest,-100,Bond interest payment,"{""bond value"": ""$20,000"", ""interest"": ""0.5%"", ""owner"": ""Tutorial 975b258""}"
410512113,2021-08-25T00:04:06.157888+00:00,interest,-50,Bond interest payment,"{""bond value"": ""$10,000"", ""interest"": ""0.5%"", ""owner"": ""HaDiKa Industree""}"
410509911,2021-08-25T00:04:01.671629+00:00,interest,-3525,Bond interest payment,"{""bond value"": ""$705,000"", ""interest"": ""0.5%"", ""owner"": ""Tuansackl Enterprise""}"
410509906,2021-08-25T00:04:01.660006+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""HerZiCorp.""}"
410509900,2021-08-25T00:04:01.640959+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""Khrell""}"
410509894,2021-08-25T00:04:01.629184+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""DMPiX""}"
410509887,2021-08-25T00:04:01.615906+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""InkyInc""}"
410509882,2021-08-25T00:04:01.604394+00:00,interest,-500,Bond interest payment,"{""bond value"": ""$100,000"", ""interest"": ""0.5%"", ""owner"": ""RENDI Galinchag""}"
410509876,2021-08-25T00:04:01.591985+00:00,interest,-2500,Bond interest payment,"{""bond value"": ""$500,000"", ""interest"": ""0.5%"", ""owner"": ""MrMiniMies""}"
410509872,2021-08-25T00:04:01.579246+00:00,interest,-150,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""Gokalp Holding""}"
410509868,2021-08-25T00:04:01.567892+00:00,interest,-125,Bond interest payment,"{""bond value"": ""$25,000"", ""interest"": ""0.5%"", ""owner"": ""Vogtland SE""}"
410509863,2021-08-25T00:04:01.556236+00:00,interest,-150,Bond interest payment,"{""bond value"": ""$30,000"", ""interest"": ""0.5%"", ""owner"": ""HANS IM PECH GmbH""}"
410467959,2021-08-25T00:02:31.409409+00:00,interest,1295,Bond yield,"{""bond value"": ""$185,000"", ""interest"": ""0.7%"", ""issuer"": ""INVERSIONES KEOS""}"
410304556,2021-08-24T19:55:49.076676+00:00,contract,1168800,Jet engine contract signed by Korfox AG,"{""quantity"": ""240"", ""quality"": 4, ""price"": ""$4870.000"", ""profit"": ""34,035.21""}"
410207741,2021-08-24T17:06:36.661749+00:00,contract,-465000,High grade e-comps contract from HGECS Tabajara,"{""quantity"": ""500"", ""quality"": 4, ""price"": ""$930.000""}"
410193649,2021-08-24T16:39:22.101272+00:00,contract,487000,Jet engine contract signed by Made in Biafra,"{""quantity"": ""100"", ""quality"": 4, ""price"": ""$4870.000"", ""profit"": ""14,588.92""}"
410168484,2021-08-24T15:55:04.868620+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410168383,2021-08-24T15:54:58.489333+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410168259,2021-08-24T15:54:50.744105+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410168190,2021-08-24T15:54:44.082776+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410168132,2021-08-24T15:54:37.321658+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410168057,2021-08-24T15:54:30.342260+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410167964,2021-08-24T15:54:22.879909+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410167882,2021-08-24T15:54:15.057103+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410167841,2021-08-24T15:54:08.247418+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410167782,2021-08-24T15:54:01.798179+00:00,production,-203196,Production of Jet engine,"{""amount"": 215, ""price"": ""$4730.33"", ""quality"": 4}"
410167568,2021-08-24T15:53:36.089908+00:00,contract,-463125,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$926.250""}"
410167550,2021-08-24T15:53:34.763892+00:00,contract,-463125,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$926.250""}"
410167545,2021-08-24T15:53:34.231829+00:00,contract,-463125,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$926.250""}"
410167541,2021-08-24T15:53:33.714734+00:00,contract,-463125,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$926.250""}"
410167527,2021-08-24T15:53:33.068984+00:00,contract,-463125,High grade e-comps contract from Mugagabe,"{""quantity"": ""500"", ""quality"": 3, ""price"": ""$926.250""}"
410164612,2021-08-24T15:48:23.690424+00:00,sales,-37841,Looking for aerospace contracts,{}
410164602,2021-08-24T15:48:21.673242+00:00,sales,1207979,Sales order fulfilled,"{""COGS"": ""$1,168,649"", ""items"": ""$1,143,420"", ""quality bonus"": ""$64,559"", ""search cost"": ""$36,342"", ""profit"": ""$2,987""}"
410164382,2021-08-24T15:48:03.593451+00:00,contract,-951996,Jumbo jet contract from MK AIR,"{""quantity"": ""4"", ""quality"": 4, ""price"": ""$237999.000""}"
410164336,2021-08-24T15:47:59.995521+00:00,contract,-120912,High grade e-comps contract from Pittsie Inc,"{""quantity"": ""132"", ""quality"": 3, ""price"": ""$916.000""}"
410114714,2021-08-24T14:20:08.967076+00:00,market,2340000,Jet engine market order filled,"{""resource"": ""Jet engine"", ""amount"": 468, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""DC Holding"", ""profit"": 129598}"
410111030,2021-08-24T14:13:34.451888+00:00,market,500000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 100, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Royal Shell"", ""profit"": 27691}"
410107687,2021-08-24T14:08:29.275559+00:00,market,70000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 14, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""JW Capital Group"", ""profit"": 3876}"
410107075,2021-08-24T14:07:21.295477+00:00,market,340000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 68, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""VIRGO CAPITAL"", ""profit"": 18830}"
410103012,2021-08-24T14:01:39.066044+00:00,market,15000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 3, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": "".Fox."", ""profit"": 830}"
410102096,2021-08-24T13:59:54.065993+00:00,market,90000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 18, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Doug Factory"", ""profit"": 4984}"
410101450,2021-08-24T13:58:51.336454+00:00,market,100000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 20, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Trey Box Inc"", ""profit"": 5538}"
410096782,2021-08-24T13:50:37.524955+00:00,market,40000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 8, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Silverman AG"", ""profit"": 2215}"
410095725,2021-08-24T13:48:40.471419+00:00,market,10000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 2, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Twobros"", ""profit"": 553}"
410094972,2021-08-24T13:47:13.141087+00:00,market,150000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 30, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Buksi a.s."", ""profit"": 8307}"
410092449,2021-08-24T13:42:10.228028+00:00,market,20000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 4, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""SterbenDeus"", ""profit"": 1107}"
410092039,2021-08-24T13:41:25.811864+00:00,market,110000,Jet engine market order partially filled,"{""resource"": ""Jet engine"", ""amount"": 22, ""quality"": 4, ""price"": ""$5000.00"", ""buyer"": ""Big Bruzzie Enterprises"", ""profit"": 6092}"
